Age,Estimated Income,Credit Card Balance,Bank Loans,Superannuation Savings,Saving Accounts,Properties Owned,Default_Risk,Debt_to_Income_Ratio,Savings_to_Debt_Ratio
43,153481.1,5475.64,458409.1,16824.24,111594.33,0,0,3.022422565384272,0.2768323294438842
42,184517.05,4505.58,67647.56,11338.82,56868.71,3,0,0.39103779298444236,0.9453030692348353
85,142534.02,51.9,847748.91,5158.5,206879.49,3,0,5.948059347515773,0.2501032523155382
73,133713.43,789.68,936515.91,17667.93,292636.11,3,0,7.009808887559014,0.33105927485263914
79,442113.95,9451.63625,1705090.3875000002,21945.0,675057.56,2,1,3.8780545688504064,0.40652380858634607
75,210223.41,7510.1,121701.28,29360.74,427659.77,3,0,0.6146383982640182,3.536971534770894
60,223156.5,1107.52,787973.99,25586.19,291140.57,0,0,3.5360005646261703,0.40138611106714306
79,346125.01,3076.64,561119.35,6635.21,74694.93,0,1,1.6300353158530785,0.1441520274682784
83,96650.09,187.15,95472.51,7967.12,65815.88,0,0,0.9897524151296703,0.7712992990012824
19,309043.0,7.64,251126.15,38055.5,320561.04,1,0,0.8126176292619474,1.427984310736079
30,204852.96,4597.76,607243.26,25979.2,285210.56,3,1,2.986732630077691,0.5086112915226058
18,18687.5,1934.47,99325.79,11913.61,13120.39,0,0,5.41860923076923,0.24722188920027266
41,121744.14,69.08,673353.0,18388.3,436849.19,2,0,5.531453752106672,0.6760051793888621
76,105503.3,2309.69,139718.12,23746.94,504934.4,2,0,1.3461930574683445,3.7223528099686254
17,101046.99,4228.42,961441.02,56550.8,612547.61,3,1,9.556637362478586,0.6928848417478741
23,201990.14,4434.92,1174154.65,30222.41,84981.85,2,0,5.834886643476755,0.0977474815533269
79,165248.58,294.8,25841.42,8481.88,88082.29,1,0,0.15816305350399984,3.6945080616836834
26,429407.79,149.95,656065.34,16539.6,182908.54,0,1,1.5281867382983434,0.3039365877369488
56,140967.36,2087.01,359976.85,52781.6,143665.63,0,1,2.568423357009736,0.5425746922802727
42,115916.64,3469.94,209574.56,19367.2,276331.9,3,0,1.8379112783117246,1.3879621958689576
45,114733.13,1232.85,91949.02,7229.12,78989.76,1,0,0.8121618402635752,0.9252653411512222
73,251704.69,9451.63625,136945.2,30770.25,676745.8987499999,3,1,0.5816214082065774,4.832832006764034
30,282952.68,8432.63,727530.48,52922.58,246923.66,2,1,2.6010112715666804,0.407419649852219
67,180332.33,8812.4,1705090.3875000002,43263.48,155564.55,2,1,9.50413487975229,0.11600886318713499
76,45199.26,1838.56,268609.52,29204.84,27278.32,0,0,5.983462561112726,0.20884951799429305
35,51431.35,3418.04,587904.04,24151.17,265646.0,1,0,11.49730815932306,0.4900826296176363
75,111317.58,3369.47,745633.35,33229.8,215158.77,2,1,6.728522305281879,0.3316252379059963
26,108265.0,2555.93,410837.33,9449.46,100277.79,0,0,3.8183462799612062,0.2654300279834558
75,134574.35,9451.63625,356455.55,58154.06,676745.8987499999,2,1,2.7189964971036455,2.0084272130711316
81,188217.24,589.9,164965.57,29859.52,38909.7,3,0,0.8795977987988773,0.4153822559758613
27,368461.72,5088.7,1183891.59,8461.26,186134.12,1,1,3.22687602391912,0.16366563682427668
48,180788.0,6572.48,1157401.14,8935.04,57619.78,1,0,6.438334513352656,0.05717892714877238
40,94643.61,1454.71,225598.78,35530.34,101359.11,1,0,2.3990366597385706,0.6028925039095242
37,208842.24,3752.95,93611.27,26716.8,17195.07,1,0,0.46620942200198584,0.45100159995530226
72,166815.54,2543.32,0.0,17196.58,167218.48,3,1,0.015246301393743052,72.48107942397182
50,29881.25,4244.89,328365.97,6799.49,395777.43,0,0,11.131089228194938,1.2103504667572587
55,295246.07,3319.84,572098.56,48798.54,122791.19,2,0,1.9489451629279944,0.2981994176769153
83,427085.65,7634.6,1276408.77,23309.91,405830.68,2,1,3.006524265097645,0.3342100943131739
23,184915.93,2620.92,529717.71,27065.2,154816.15,1,0,2.878814334708751,0.3416641176986955
27,129198.45,1833.12,66204.96,5012.0,219547.37,3,0,0.5266168440875258,3.3004468902283803
35,78862.17,1133.32,113710.55,33395.73,676745.8987499999,0,0,1.4562605873006031,6.183485851392403
17,108125.22,1120.2,49795.48,6694.92,37222.34,1,0,0.4708955043051011,0.8625318854253654
67,84951.92,681.79,214777.3,13223.6,51535.93,0,0,2.536247444436806,0.3005639234625772
22,336120.73,7766.16,1430031.8,22770.02,63213.64,1,1,4.277623578884885,0.05980228278924336
24,140323.21,4899.02,889037.57,8938.05,125489.97,2,0,6.3705540231013815,0.15037741057516107
67,72442.64,2554.29,107623.47,23670.24,140172.67,0,0,1.5208965327602637,1.4870643851864007
84,291925.85,2687.78,488765.65,43220.44,118282.58,2,1,1.6834871937514273,0.3286225744266869
42,180724.34,6063.21,1175056.16,26183.52,676745.8987499999,3,0,6.535474801014628,0.5951378340464994
48,427268.01,7808.32,1257605.59,27324.85,504017.38,0,1,2.9616397211670495,0.4198956609417538
47,283418.58,3031.8,123176.18,30792.3,192653.98,0,0,0.44530594994865896,1.7704467621876034
80,229460.79,3347.03,438345.76,12437.9,78786.16,3,0,1.9249161915637092,0.20653235808454537
53,92389.02,737.1,946087.51,15887.04,277802.34,2,0,10.248237398773144,0.3101831814625293
30,275308.09,9451.63625,1705090.3875000002,7913.36,478033.84,0,1,6.227721182294353,0.28342665845570325
62,185240.18,2658.02,204594.66,5908.95,394217.71,0,0,1.118832210160884,1.9306130535293755
22,253601.62,6694.69,335206.22,49237.65,134562.07,0,1,1.3481810960040397,0.537580266808103
76,169841.6,878.57,294747.03,23901.6,98342.39,0,0,1.7405959435144278,0.4135080875672215
24,161884.01,4719.34,273447.38,11589.76,163640.88,1,0,1.7183088064102194,0.6299459908576021
51,196246.44,1802.49,1226915.48,20241.21,501866.96,1,1,6.261096863718904,0.4249207367572424
30,108561.76,2532.03,488439.1,2012.43,112189.75,3,0,4.522505254152107,0.23260420097572543
78,117375.9,1327.7,178624.7,6336.09,44811.09,3,0,1.5331290324504436,0.2842245825863806
27,104350.96,1619.36,366249.66,24810.88,32359.69,1,0,3.525305564989531,0.15540970150272101
35,79692.87,4136.36,1411246.75,34412.04,386732.26,2,1,17.760473553029275,0.29754770950480713
43,51567.23,962.78,127945.09,13658.75,349985.59,0,0,2.499802103002236,2.820941181161545
25,96948.99,3136.96,578529.62,14055.06,41152.25,0,0,5.999717789736644,0.09491213177120857
38,79643.42,935.39,227140.25,39162.42,182541.02,0,0,2.8637097703739998,0.9720567612711235
45,224615.26,3521.46,415665.01,53741.76,117898.63,0,0,1.8662421689425732,0.4094597340898572
42,405658.2,4448.5,125897.63,7958.92,676745.8987499999,2,1,0.32132009164365466,5.2529335993051784
27,282804.76,6825.77,1705090.3875000002,49807.36,81565.51,3,1,6.053349871126639,0.07674020289150585
48,31366.69,205.82,271792.29,10557.68,62153.25,2,0,8.671559224132352,0.26732047027653877
58,143641.46,3175.17,566354.19,14785.44,145880.59,0,0,3.9649371427998577,0.2821026608660511
28,304744.13,314.25,477185.63,42528.75,236084.42,2,1,1.5668878675366118,0.583482003216413
73,69280.85,995.13,143005.48,2951.0,61763.38,0,0,2.078505243512457,0.44940039212061583
55,192746.06,4643.78,756193.56,14270.78,97762.2,3,0,3.9473561223508282,0.1472493880894593
31,163869.5,1687.23,422732.93,16638.75,224468.9,0,0,2.589988741040889,0.5680858371905868
72,303730.88,3246.18,907795.61,56672.25,277968.92,1,1,2.99950334322279,0.3673166328444353
71,106992.56,5281.42,794105.57,8102.52,365148.17,2,0,7.471425957094587,0.4669205625668707
31,74335.22,1133.9,685556.88,21749.8,131719.69,1,1,9.237758090982982,0.22349108358338
75,29126.28,222.47,72179.35,20856.0,215114.73,2,0,2.4857901523984527,3.25913728222188
50,205568.33,3975.54,119101.88,22084.6,65488.29,2,1,0.5987178083316628,0.7115210773748964
38,470262.68,9451.63625,962473.9,27056.95,141350.12,2,1,2.0667715674354596,0.17327139831963817
32,279238.44,7439.36,1705090.3875000002,29395.85,88823.96,1,1,6.132858167736506,0.06903222623744452
37,292010.27,7061.8,1220492.39,30493.32,622445.26,3,0,4.203804852480017,0.5319016084319598
76,26996.11,837.86,303226.55,8835.5,301806.36,0,0,11.26326755965952,1.0216284055460305
31,144581.55,37.38,639113.19,33769.84,61420.48,3,0,4.420692474247232,0.14893231037514312
63,158603.63,1717.25,309892.97,32769.66,38050.41,1,0,1.9647105176596524,0.22727060341408764
65,342068.37,1136.27,834035.83,39111.12,676745.8987499999,1,0,2.4415355912620624,0.8571361059761143
61,308171.08,2943.1,1486877.41,12327.54,438798.3,3,0,4.834394291638268,0.30280529376972143
30,103215.16,2321.56,227116.49,20290.12,274783.22,2,0,2.22291037479378,1.2860641638814316
20,53067.71,4588.8,844190.96,8824.74,357956.39,2,0,15.994279006951686,0.4321270548121284
76,16653.97,2908.65,238129.23,4538.43,112541.95,2,0,14.473298558842124,0.48573234326346026
45,98173.6,603.86,596226.08,31953.2,33473.69,1,0,6.07933232559466,0.10962382412681221
37,410110.87,1866.16,1482143.31,14944.16,202242.4,1,1,3.618556781974591,0.1463510968355904
68,160073.1,6022.3,1097639.3,25457.4,676745.8987499999,1,1,6.894734967961513,0.6362481602167183
84,117125.42,647.72,153107.12,49597.2,155562.61,3,0,1.3127367227370454,1.3343220654252872
65,155135.69,3955.72,657469.34,9966.0,136354.7,0,0,4.263526078364043,0.2212200408311702
67,173146.19,2343.86,88510.51,20433.78,169434.67,0,0,0.524726359846555,2.0897878683450415
67,341330.13,3415.76,1705090.3875000002,11338.71,622462.44,3,1,5.005436078848358,0.3709678071452141
48,113038.07,6217.31,874240.76,21105.0,326415.73,3,0,7.789040187964993,0.39470401503161295
41,204694.71,1101.12,440353.61,21047.14,66917.65,1,0,2.156649431731773,0.19926072768383818
76,55512.32,832.9,108096.9,8663.46,90388.31,1,0,1.962263511955544,0.9093091210199503
50,71909.93,1349.18,172488.87,19065.63,36464.57,0,0,2.4174415132930878,0.3194345574253886
23,43256.08,3315.88,321822.64,30778.8,31921.71,1,0,7.516596973188509,0.1928418606264781
18,91589.48,257.93,672627.05,32407.92,198801.55,2,1,7.346749648540423,0.3436086898407364
46,22388.51,1184.02,146552.66,14415.44,127049.24,1,0,6.598772316692804,0.9575396066866625
35,48321.55,3041.34,730394.54,18298.98,45600.39,1,0,15.1782357974858,0.08712320274922634
47,67296.92,4151.61,1648965.24,14652.9,175137.04,1,1,24.564524646893204,0.11480726555581018
22,223595.51,1228.39,125055.22,3596.62,20460.63,0,0,0.5647859834036918,0.19050025177256358
28,155330.89,1763.28,39701.88,33724.8,47415.84,1,0,0.2669472891065003,1.9567917550117977
54,338592.73,8449.34,724817.06,38743.36,398157.62,0,1,2.1656294864925187,0.5958276339572712
49,193487.42,2278.66,774008.1,28433.34,93473.48,1,1,4.012078718089269,0.157038183881709
63,62204.5,182.96,1447905.65,40020.38,167366.08,1,0,23.279483156363284,0.14321383053083298
49,268215.7,1445.63,1100717.95,21790.44,252617.41,3,1,4.109243344069716,0.2489717551983026
60,151886.04,1610.27,205461.29,40525.92,76303.6,2,0,1.3633350372423956,0.5641960479939979
50,244088.88,5725.94,1016360.35,56280.84,85658.42,0,1,4.187352942911614,0.13887195486013726
19,229762.92,3262.49,378430.32,29699.68,180641.26,0,0,1.6612463403581395,0.5510724420707792
48,373997.68,6360.53,131305.18,38700.86,638850.61,0,1,0.3680924170438704,4.9216798309482375
68,125061.12,7810.11,1608721.45,67656.8,119698.33,1,1,12.925932216183575,0.1158993852867399
30,108917.56,2455.31,117837.38,12134.6,162398.22,2,0,1.1044379804321727,1.4508892361685803
20,249962.86,724.04,683692.81,12598.74,138861.52,3,0,2.738074168298443,0.22129793955549223
32,110074.98,6574.96,357739.16,34598.44,123682.47,3,1,3.309690540030078,0.43446154526883213
25,258076.57,3986.31,487349.91,28850.94,105704.96,3,0,1.9038389265635387,0.27385651752578405
26,80408.25,2514.94,255694.05,24034.92,72984.17,3,0,3.2112250919526293,0.37573716648221084
27,147770.44,8315.43,865952.28,7103.25,676745.8987499999,0,1,5.916391058996644,0.7821956120904748
44,101645.35,2361.06,137078.9,11282.13,90998.36,3,0,1.371828224311294,0.7335039144882537
54,59875.58,2352.17,280231.77,26395.32,278721.35,3,0,4.719519042654785,1.0797343623478306
41,149870.9,1549.27,291910.74,7271.68,11615.33,3,0,1.9580853254367594,0.06435952087808872
37,144204.97,2387.44,72118.28,23540.58,102625.91,2,0,0.5166654103530551,1.693357189794424
73,36313.8,1255.92,56507.39,2913.3,73915.78,2,0,1.5906710396598536,1.3300441050884189
84,29506.65,3503.47,454195.93,26180.46,216022.12,3,0,15.511737184668538,0.5291727514330336
33,54920.14,2230.54,183537.82,11627.84,64749.44,1,0,3.382517961534694,0.41114035167047996
43,79160.51,7012.64,305168.61,50359.88,366385.88,2,1,3.9436487966032563,1.3349438028587468
60,69198.52,1811.33,260871.21,24858.21,84228.26,1,0,3.7960716500873133,0.4152771429835307
55,77057.74,469.14,43233.46,15035.54,55338.84,3,0,0.5671409517071224,1.6102650582560707
63,315879.56,3991.04,100474.26,30141.45,676745.8987499999,2,1,0.3307124398932302,6.766654401945891
71,304130.87,7215.98,599869.22,6349.5,447821.23,3,1,1.99613146800915,0.7481157206340714
53,187639.73,6791.21,1013646.2,29519.35,92389.32,3,1,5.438280101980534,0.11946695538440191
72,204251.61,8897.67,1319951.79,33054.12,96414.67,0,0,6.505943625120017,0.0974291644524095
48,45140.55,2462.72,1111816.82,11706.09,14849.14,1,0,24.684669105715372,0.023831727331431275
30,62086.04,1742.54,173701.43,13054.4,37977.69,1,0,2.825819942776186,0.2908723458985459
33,233362.42,5030.23,513458.62,57088.08,381286.86,3,1,2.2218181059315376,0.8454841304993724
18,100790.48,2256.06,377251.76,29680.0,88661.25,1,0,3.7653141447485914,0.3118274036424239
80,137250.19,1801.89,549960.86,5786.8,58540.24,3,0,4.02012376084871,0.11658438960515256
65,107355.9,9451.63625,1168454.83,27348.24,176562.0,3,0,10.971977005921428,0.17311227396254733
41,121627.32,1417.88,204346.57,6358.5,64064.86,1,0,1.691761768655266,0.3422506548110968
22,216600.38,3753.39,514287.24,33745.6,112904.61,0,0,2.3916884633351057,0.28308576281794184
72,56742.37,2306.88,306206.15,5989.66,52646.24,2,0,5.437083963888009,0.19005910363298548
23,74534.17,2592.42,510240.61,28053.56,352976.09,0,0,6.880509033641885,0.7429882334446488
35,100179.13,4780.49,852440.7,41945.04,72197.55,0,0,8.556883953773605,0.1331540309286674
38,87532.19,1337.22,1705090.3875000002,58158.72,487849.11,1,1,19.494857920269105,0.31997109495247367
47,428779.47,4997.75,756177.5,49066.36,52963.39,2,1,1.7752138412783618,0.13404221427034804
49,189556.55,6370.09,1705090.3875000002,4872.09,676745.8987499999,0,0,9.028759372862613,0.3982666263371971
51,111666.93,232.45,178379.26,10063.04,145355.31,3,0,1.5995040787814265,0.8701416041445202
66,72740.57,259.46,1132307.03,44633.4,433544.75,0,1,15.56994246814398,0.42220720109138926
24,60561.36,1351.6,143868.0,20678.56,68713.33,3,0,2.397891989215566,0.6155592939293736
21,127646.31,547.77,101437.25,31475.04,13352.35,1,0,0.79896567319494,0.4395444591327321
31,46550.39,2451.0,349238.86,9612.22,133397.33,0,0,7.555035736542701,0.4066342525933145
47,437883.8,9451.63625,806029.27,22488.33,676745.8987499999,3,1,1.862322621320999,0.8574491026605777
64,85048.46,417.38,192796.81,13002.66,76994.85,2,0,2.271812917012254,0.46578899930176304
37,245950.08,3690.04,294596.57,31151.4,27809.1,0,0,1.2127933034215723,0.19766325527231923
78,287479.63,607.07,143952.23,44967.51,482969.75,1,0,0.50285058457881,3.652021059723866
50,333416.5,1143.55,670224.59,37405.71,223033.29,3,1,2.0136020262944396,0.3879222092335075
53,471737.72,3087.18,1705090.3875000002,10652.46,306295.16,0,1,3.6210323980452532,0.18554712372013177
25,98291.31,2649.84,128914.72,1761.3,227480.91,0,0,1.3385167010186354,1.742418076584784
51,76876.5,221.62,329447.09,7009.92,108275.78,1,0,4.288289789467523,0.34970061398725405
57,33431.02,1914.57,138563.48,14261.98,223624.05,3,0,4.202027039557873,1.6933915057085023
62,136945.39,880.63,288959.82,2702.16,402862.16,0,0,2.116467374330746,1.3992626658471379
60,84410.51,2768.07,39076.97,14225.76,339783.81,1,0,0.49573258116791385,8.459810534043365
59,172838.3,2214.03,148146.82,30257.88,78074.95,3,0,0.8699509888722582,0.7204808267522647
54,220066.39,5578.1,734254.66,10927.53,99759.15,0,0,3.361861663655227,0.1496102043248202
21,75290.16,308.02,490077.18,7814.52,0.0,3,0,6.513270791295968,0.015935440271361633
73,73990.2,2554.67,61514.11,26321.46,13215.41,0,0,0.8659089987592952,0.6170907719676889
20,65249.03,2461.32,494176.65,34583.1,676745.8987499999,3,0,7.611423035714095,1.4322859093196008
55,242808.69,9451.63625,1462141.88,22946.34,43199.53,1,1,6.060711897296591,0.0449484346874006
47,28009.1,2000.51,305036.67,3422.79,100059.54,0,0,10.962050904884483,0.3370340783025746
66,193730.98,4011.46,71875.73,19243.32,142689.82,2,0,0.39171427306050893,2.133838480005914
51,31697.22,4194.2,719621.41,10588.25,96018.08,0,0,22.835302591205156,0.14728361925819858
84,168229.69,5369.33,987210.9,55000.5,676745.8987499999,1,1,5.900148957059838,0.7372156319639451
18,69206.32,2836.85,264579.84,11412.24,70105.54,2,0,3.8640501329936336,0.3048331619347994
65,341626.91,7977.95,1705090.3875000002,44359.14,225570.79,3,1,5.014442034147721,0.15757093077967718
65,346235.31,9451.63625,1705090.3875000002,26283.46,83147.95,1,1,4.951956008617377,0.06382540915226187
36,87521.39,1151.95,197807.72,14406.84,0.0,0,0,2.2732690831349913,0.07241049198316431
66,87223.65,948.36,1280884.95,28271.26,87591.13,0,0,14.695937512360468,0.09038796129587137
20,20835.63,3220.07,369469.71,17758.98,203635.55,0,0,17.88713756195517,0.5940434855941432
55,88044.48,797.94,1378713.96,32454.0,343841.21,2,0,15.668351951195577,0.27277396971061313
32,308476.77,7131.0,501679.15,45987.12,317638.09,0,0,1.6494277672837407,0.7146565282620084
54,216752.38,42.6,48703.85,16555.86,83504.23,3,0,0.22489464706223755,2.052622034588476
73,85439.62,232.05,577537.8,4171.3,101007.56,1,0,6.762317646075674,0.18204251737518426
69,353717.03,1137.47,790745.24,31925.19,90023.08,2,1,2.2387463504372405,0.15399769999057059
40,464731.12,201.13,1705090.3875000002,52498.9,497267.8,0,1,3.669415376142661,0.3223885018893833
32,103645.13,315.52,75436.92,12807.68,99887.9,0,0,0.7308827727844038,1.4876628704914256
77,347361.13,1948.72,118671.54,40479.12,177499.04,0,1,0.34724743093736476,1.8071288593735466
51,87143.84,1164.74,399335.51,19565.65,149745.65,3,0,4.5958526730059175,0.4227484932943405
60,35192.71,3474.81,265143.35,13999.46,434013.28,2,0,7.63277849304586,1.667836129038599
25,291604.58,3032.63,1705090.3875000002,69891.1875,29128.34,2,1,5.8576686878511985,0.05796975306566111
34,106468.98,1540.27,67922.59,20277.27,230577.45,1,0,0.6524234570482408,3.6112983067741986
51,452587.98,8298.25,1511425.06,46947.1,211947.25,3,1,3.3578516822298288,0.17035612860598381
50,84560.85,5094.57,750123.76,41988.42,309282.59,2,1,8.931063606858256,0.4651244956878951
37,179780.6,979.34,275392.11,36389.68,96907.31,2,0,1.5372707066279676,0.4823092533282532
66,452924.39,9451.63625,1421149.0,66014.6,676745.8987499999,0,1,3.1585859976540456,0.5191944982650651
35,394018.58,2433.9,209188.24,10300.29,91794.15,0,1,0.5370867028656364,0.4824351439072306
80,280497.83,1336.15,521602.55,35418.65,181743.64,2,1,1.864323513661407,0.4152721432318105
19,169503.63,1358.24,1115260.68,12138.51,334493.77,2,0,6.587581162716102,0.3104299625964044
59,112823.2,665.6,274672.4,8768.0,199688.06,2,0,2.4404377823000942,0.7570887524106646
59,77915.62,6047.43,515246.09,67612.16,364119.52,3,1,6.690487992009818,0.828191479933455
20,116590.79,4881.5,398191.49,38810.35,342169.01,2,1,3.4571597808025833,0.9451846793686688
40,54649.32,3712.26,697889.0,24291.12,359860.2,3,0,12.838243183995703,0.5475343252172534
78,130303.8,4553.58,327538.77,63305.2,45145.61,1,1,2.5486006547775277,0.3265672438186431
48,435965.85,1785.84,588309.12,27665.4,167643.98,2,1,1.3535348238858618,0.33097901568416094
67,186960.09,3059.34,546974.99,44350.86,161172.58,1,1,2.941987939779019,0.37365497958103894
